tube.ID,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,Family,ReefMom,Mom,Dad,Species,tube.ID,Replicate,CrossType,Lifestage,SymbiontTreatment,Dataform,Cumulative.hrs,Mom2,Dad2,Cross,Cross_2,No.LarvaeInStart,No.LarvaeInExpected,No.LarvaeInObserved,Percent_Survival_atend,"Alive, Dead, Sampled",Infected? (Y or N),No.Cells1,No.Cells2,No.Cells3,PAM(EffectiveQuant),Area (mm^2),MicroscopeImageName,PAM File Name,Date Sampled,Settlement
34,21,2024-05-01,2024,8:00,31,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,34,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,15,19,76,Alive,N,,,,,0.287,1515,NA,,settled
35,21,2024-05-01,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,35,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,20,18,72,Alive,N,,,,,0.279,1516,NA,,
36,21,2024-05-01,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,36,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,14,14,56,Alive,N,,,,,0.29,1517,NA,,settled
37,21,2024-05-01,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,37,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,settled
38,21,2024-05-01,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,38,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,14,14,56,Alive,N,,,,,0.518,1518,NA,,settled
39,21,2024-05-01,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,39,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,19,17,68,Alive,N,,,,,0.53,1519,NA,,settled
40,21,2024-05-01,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,40,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,
41,21,2024-05-01,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,41,A,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,
42,21,2024-05-01,2024,8:00,31,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,42,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
1,21,2024-05-01,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,1,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
2,21,2024-05-01,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,2,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
3,21,2024-05-01,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,3,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
4,21,2024-05-01,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,4,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
5,21,2024-05-01,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,5,B,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
6,21,2024-05-01,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,6,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
7,21,2024-05-01,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,7,A,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
8,21,2024-05-01,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,8,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
9,21,2024-05-01,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,9,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
10,21,2024-05-01,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,10,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
11,21,2024-05-01,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,11,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
12,21,2024-05-01,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,12,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
13,21,2024-05-01,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,13,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
14,21,2024-05-01,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,14,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
15,21,2024-05-01,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,15,B,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
16,21,2024-05-01,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,16,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
17,21,2024-05-01,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,17,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
18,21,2024-05-01,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,18,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
19,21,2024-05-01,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,19,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
20,21,2024-05-01,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,20,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
21,21,2024-05-01,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,21,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
22,21,2024-05-01,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,22,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
23,21,2024-05-01,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,23,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
24,21,2024-05-01,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,24,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
25,21,2024-05-01,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,25,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
26,21,2024-05-01,2024,8:00,35.5,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,26,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
27,21,2024-05-01,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,27,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
28,21,2024-05-01,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,28,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
29,21,2024-05-01,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,29,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
30,21,2024-05-01,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,30,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
31,21,2024-05-01,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,31,A,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,
32,21,2024-05-01,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,32,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
33,21,2024-05-01,2024,8:00,35.5,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,33,C,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
34,21,2024-05-01,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,34,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
35,21,2024-05-01,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,35,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
36,21,2024-05-01,2024,8:00,35.5,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,36,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
37,21,2024-05-01,2024,8:00,35.5,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,37,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
38,21,2024-05-01,2024,8:00,35.5,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,38,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
39,21,2024-05-01,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,39,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
40,21,2024-05-01,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,40,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
41,21,2024-05-01,2024,8:00,35.5,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,41,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Dead,N,,,,,,NA,NA,,
42,21,2024-05-01,2024,8:00,35.5,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,42,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Dead,N,,,,,,NA,NA,,
1,22,2024-05-02,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,1,B,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,19,18,72,Alive,N,0,200,0,0.080249666,0.244,1570,T1V1-6_2,,
2,22,2024-05-02,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,2,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,24,96,Alive,N,600,0,200,0.142327061,0.346,1571,T1V1-6_2,,
3,22,2024-05-02,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,3,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,300,0,0,0.313333333,0.894,1572 + 1573,T1V1-6_2,,
4,22,2024-05-02,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,4,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,23,92,Alive,N,2900,600,500,0.198535395,0.277,1574,T1V1-6_2,,settled
5,22,2024-05-02,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,5,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,22,20,80,Alive,N,1000,1700,100,0.317081726,0.227,1575,T1V1-6_2,,settled
6,22,2024-05-02,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,6,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,14,14,56,Alive,N,200,0,0,0.099834528,0.247,1576,T1V1-6_2,,
7,22,2024-05-02,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,7,B,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,20,22,88,Alive,N,300,200,300,0.219809524,0.329,1577,T1V7-11V13_2,,
8,22,2024-05-02,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,8,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,19,20,80,Alive,N,0,0,0,0.094929245,0.305,1578,T1V7-11V13_2,,
9,22,2024-05-02,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,9,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,21,22,88,Alive,N,0,0,0,0.235908142,0.37,1579,T1V7-11V13_2,,
10,22,2024-05-02,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,10,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,24,23,92,Alive,N,"5,900",0,0,0.483394834,0.445,1580,T1V7-11V13_2,,
11,22,2024-05-02,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,11,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,16,16,64,Alive,N,0,0,0,0.222277474,0.329,1581,T1V7-11V13_2,,
12,22,2024-05-02,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,12,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,settled
13,22,2024-05-02,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,13,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,22,22,88,Alive,N,0,0,0,0.083938294,0.333,1582,T1V7-11V13_2,,settled
14,22,2024-05-02,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,14,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,16,15,60,Alive,N,10,NA,NA,0.273394196,0.71,1583,T1V14V16V17V19V20V21_2,,
15,22,2024-05-02,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,15,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,
16,22,2024-05-02,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,16,C,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,22,20,80,Alive,N,2000,100,100,0.262462132,0.244,1584,T1V14V16V17V19V20V21_2,,
17,22,2024-05-02,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,17,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,19,19,76,Alive,N,10,0,10,0.168045276,0.291,1585,T1V14V16V17V19V20V21_2,,
18,22,2024-05-02,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,18,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,settled
19,22,2024-05-02,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,19,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,16,64,Alive,N,500,1100,1000,0.34717326,0.262,1586,T1V14V16V17V19V20V21_2,,
20,22,2024-05-02,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,20,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,17,17,68,Alive,N,0,0,0,0.264048009,0.232,1587,T1V14V16V17V19V20V21_2,,settled
21,22,2024-05-02,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,21,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,22,21,84,Alive,N,0,0,100,0.379894798,1.349,1588 + 1589,T1V14V16V17V19V20V21_2,,
22,22,2024-05-02,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,22,A,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,23,23,92,Alive,N,0,0,0,0.208355795,0.356,1589,T1V22-27_2,,
23,22,2024-05-02,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,23,C,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,18,16,64,Alive,N,0,10,0,0.150738488,0.285,1590,T1V22-27_2,,
24,22,2024-05-02,2024,8:00,Ambient,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,24,A,BulkCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,100,200,0,0.208333333,0.311,1591,T1V22-27_2,,
25,22,2024-05-02,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,25,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,25,25,100,Alive,N,100,0,200,0.303142583,0.342,1592,T1V22-27_2,,
26,22,2024-05-02,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,26,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,17,14,56,Alive,N,30,30,10,0.331206579,0.427,1593,T1V22-27_2,,
27,22,2024-05-02,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,27,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,20,18,72,Alive,N,0,300,200,0.27132607,0.422,1594,T1V22-27_2,,settled
28,22,2024-05-02,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,28,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,14,10,40,Alive,N,10,20,0,0.208788898,1.927,1595,T1V28V29V31V34V35V36_2,,
29,22,2024-05-02,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,29,B,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,17,11,44,Alive,N,0,0,0,0.142651297,0.342,1596,T1V28V29V31V34V35V36_2,,
30,22,2024-05-02,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,30,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,NA,NA,NA,,,NA,NA,,
31,22,2024-05-02,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,31,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,21,84,Alive,N,0,30,60,0.200658617,0.347,1597,T1V28V29V31V34V35V36_2,,
32,22,2024-05-02,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,32,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
33,22,2024-05-02,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,33,B,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
34,22,2024-05-02,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,34,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,21,84,Alive,N,200,1300,0,0.219932918,0.309,1598,T1V28V29V31V34V35V36_2,,
35,22,2024-05-02,2024,8:00,Ambient,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,35,A,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,21,17,68,Alive,N,0,0,0,0.309538984,0.352,1599,T1V28V29V31V34V35V36_2,,
36,22,2024-05-02,2024,8:00,Ambient,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,36,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,19,18,72,Alive,N,0,0,100,0.352487466,0.383,1600,T1V28V29V31V34V35V36_2,,
37,22,2024-05-02,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,37,C,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,23,23,92,Alive,N,0,0,0,0.285988894,0.188,1601,T1V37V39V40V42_2,,settled
38,22,2024-05-02,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,38,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,0,0,Sampled,N,,,,,,NA,NA,,
39,22,2024-05-02,2024,8:00,Ambient,27.5,6,B.T.2xB.T.4,F10,BT2,BT2,BT4,A.ten,39,C,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,15,15,60,Alive,N,200,600,400,0.049422633,1.758,"1602, 1603, 1604",T1V37V39V40V42_2,,settled
40,22,2024-05-02,2024,8:00,Ambient,27.5,10,T.T.6xT.T.12,F2,TT6,TT6,TT12,A.ten,40,B,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,24,24,96,Alive,N,0,0,0,0.229624838,0.443,1605,T1V37V39V40V42_2,,
41,22,2024-05-02,2024,8:00,Ambient,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,41,A,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,0,0,Sampled,N,,,,,,NA,NA,,settled
42,22,2024-05-02,2024,8:00,Ambient,27.5,9,B.T.8xB.T.2,F7,BT8,BT8,BT2,A.ten,42,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,25,25,100,Alive,N,100,100,100,0.108679796,0.392,1606,T1V37V39V40V42_2,,
1,22,2024-05-02,2024,8:00,31,27.5,2,T.T.12xT.T.6,F1,TT12,TT12,TT6,A.ten,1,C,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,,0,Sampled,N,,,,,NA,NA,NA,,
2,22,2024-05-02,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,2,C,IndivCross,larvae,C,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,,0,Sampled,N,,,,,NA,NA,NA,,
3,22,2024-05-02,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,3,A,IndivCross,larvae,D,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,,0,Sampled,N,,,,,NA,NA,NA,,
4,22,2024-05-02,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,4,B,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,,0,Sampled,N,,,,,NA,NA,NA,,
5,22,2024-05-02,2024,8:00,31,27.5,13,T.T.2xT.T.4,F3,TT2,TT2,TT4,A.ten,5,B,IndivCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,15,14,56,Alive,N,900,100,700,0.320560059,NA,1555,T2V5V9V11V15V18V19_2,,
6,22,2024-05-02,2024,8:00,31,27.5,7,B.T.4xB.T.2,F6,BT4,BT4,BT2,A.ten,6,A,IndivCross,larvae,C,,0,BruMom,BruDad,BruMomBruDad,BxB,25,0,,0,Sampled,N,,,,,NA,NA,NA,,
7,22,2024-05-02,2024,8:00,31,27.5,18,Bulk1,F4,Bulk,Bulk,Bulk,A.ten,7,A,BulkCross,larvae,D,,0,TantMom,TantDad,TantMomTantDad,TxT,25,0,,0,Sampled,N,,,,,NA,NA,NA,,
